match,Name,overs,runs,wickets,Econ,zero,four,six,wide,noball
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,1,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,1,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,0,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,9,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,6,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,6,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,11,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,9,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,4,,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,5,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,2,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,2,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,2,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,0,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,3,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,0,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,1,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,3,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,6,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,1,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,4,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,1,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,1,,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,4,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,0,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,0,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,1,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,0,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,2,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,0,,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,2,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,1,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,1,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,1,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,2,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,1,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,1,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,0,
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,1
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"51st Match (D/N), Ahmedabad, May 07, 2023, Indian Premier League",,,,,,,,,,0
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Khaleel Ahmed,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Axar Patel,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Ishant Sharma,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Mukesh Kumar,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Mitchell Marsh,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Kuldeep Yadav,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Mohammed Siraj,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Glenn Maxwell,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Josh Hazlewood,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Wanindu Hasaranga,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Karn Sharma,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Mahipal Lomror,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",Harshal Patel,,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,4,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,4,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,2,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,1.4,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,4,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,3,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,1,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,2,,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,45,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,17,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,29,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,30,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,21,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,37,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,28,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,14,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,29,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,32,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,33,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,13,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,32,,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,1,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,1,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,2,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,1,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,1,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,0,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,1,,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,11.25,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,5.66,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,9.66,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,10,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,7,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,9.25,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,14,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,8.4,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,9.66,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,8,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,11,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,13,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,16,,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,7,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,7,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,5,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,6,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,3,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,5,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,4,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,4,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,9,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,9,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,4,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,1,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,4,,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,3,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,2,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,4,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,5,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,0,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,2,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,3,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,1,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,2,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,2,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,4,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,1,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,2,,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,3,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,0,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,0,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,0,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,1,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,2,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,2,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,1,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,2,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,2,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,1,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,1,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,3,,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,,1,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,,0,
"50th Match (N), Delhi, May 06, 2023, Indian Premier League",,,,,,,,,2,
